user,item,rating,timestamp
1046,171,5.0,1296950400
663,56,3.0,1403568000
800,55,4.0,1343174400
617,470,4.0,1390521600
855,270,4.0,1279152000
130,200,4.0,1261180800
1112,310,5.0,1338595200
488,470,5.0,1344988800
655,51,5.0,1304294400
25,474,5.0,1358899200
757,384,4.0,1388707200
14,537,5.0,1369785600
250,303,4.0,1294790400
889,472,5.0,1348012800
334,266,5.0,1283299200
1273,132,1.0,1300752000
81,259,2.0,1288569600
1187,109,4.0,1299456000
880,475,5.0,1353628800
96,274,4.0,1395878400
559,533,5.0,1366675200
360,28,5.0,1403827200
1313,649,5.0,1389744000
175,200,5.0,1263081600
140,12,5.0,1287273600
927,413,4.0,1327190400
1247,498,5.0,1366070400
260,659,5.0,1398816000
719,687,5.0,1401148800
502,214,3.0,1254441600
1298,166,5.0,1286841600
175,495,5.0,1368403200
369,615,4.0,1391299200
198,386,4.0,1321488000
373,225,5.0,1328227200
1094,470,4.0,1345075200
490,336,4.0,1404691200
1234,162,2.0,1302652800
1060,619,4.0,1395100800
660,626,4.0,1400889600
30,254,5.0,1275868800
14,213,2.0,1261872000
1168,110,4.0,1261526400
530,583,5.0,1399766400
579,467,4.0,1364947200
630,106,4.0,1312934400
555,260,5.0,1276732800
1177,622,3.0,1396569600
993,640,4.0,1390521600
279,115,5.0,1277337600
527,224,5.0,1256774400
846,470,5.0,1343865600
476,452,4.0,1341014400
1058,300,4.0,1357257600
554,464,3.0,1351036800
1256,202,4.0,1264032000
203,209,5.0,1254355200
265,554,4.0,1367193600
267,308,5.0,1306281600
354,661,4.0,1389139200
87,393,5.0,1323820800
54,79,5.0,1278115200
144,165,5.0,1384473600
581,52,5.0,1397779200
92,362,4.0,1310083200
557,199,5.0,1300233600
604,127,5.0,1401062400
100,103,5.0,1316908800
279,566,4.0,1376352000
461,299,2.0,1305590400
832,257,4.0,1301356800
431,315,5.0,1356566400
1294,363,2.0,1332288000
846,267,5.0,1292198400
824,71,5.0,1283817600
1374,477,5.0,1361059200
988,452,5.0,1343433600
217,369,2.0,1306454400
25,39,3.0,1288569600
618,68,5.0,1304121600
1067,579,4.0,1393632000
285,9,4.0,1290038400
357,115,4.0,1279584000
1121,322,4.0,1321488000
605,600,2.0,1391299200
58,335,5.0,1299715200
315,625,2.0,1391212800
405,18,4.0,1255478400
1156,110,5.0,1261785600
724,256,4.0,1275004800
148,179,5.0,1246752000
738,226,4.0,1268784000
823,370,5.0,1306281600
1033,298,3.0,1350518400
157,345,5.0,1318464000
211,198,4.0,1264809600
1005,550,4.0,1375401600
292,418,3.0,1323734400
188,115,2.0,1279756800
143,367,4.0,1317254400
670,273,5.0,1393027200
234,255,5.0,1285200000
226,651,4.0,1389139200
764,543,4.0,1400716800
51,327,4.0,1316476800
103,18,3.0,1255046400
345,79,5.0,1277683200
947,596,5.0,1385856000
427,376,4.0,1319068800
1044,82,5.0,1271980800
344,687,4.0,1403740800
100,134,5.0,1311292800
616,384,5.0,1388880000
628,467,5.0,1365033600
316,358,5.0,1317945600
943,301,4.0,1320019200
512,411,4.0,1317168000
196,115,5.0,1282176000
518,41,5.0,1296086400
347,213,3.0,1262822400
625,555,4.0,1374710400
924,272,5.0,1403827200
274,545,4.0,1379462400
1204,241,3.0,1328659200
920,275,4.0,1403740800
927,449,5.0,1335052800
874,43,5.0,1288742400
196,223,5.0,1397692800
858,422,3.0,1336348800
566,534,5.0,1368576000
860,93,4.0,1300320000
87,453,4.0,1346371200
56,196,5.0,1260144000
172,157,5.0,1291161600
638,663,5.0,1399939200
735,375,5.0,1387411200
761,578,5.0,1404864000
1330,403,4.0,1331769600
613,407,4.0,1322006400
433,303,5.0,1295395200
431,357,4.0,1309305600
396,141,5.0,1273017600
291,186,5.0,1248393600
0,200,5.0,1264723200
108,194,3.0,1281830400
716,471,5.0,1346544000
292,154,5.0,1397606400
360,523,4.0,1404259200
830,624,4.0,1392854400
794,563,5.0,1399593600
917,433,5.0,1327363200
535,553,4.0,1367280000
368,563,5.0,1404691200
424,92,5.0,1329955200
208,60,4.0,1397865600
807,119,4.0,1395273600
80,697,5.0,1404691200
601,110,4.0,1261526400
52,368,5.0,1319068800
485,582,5.0,1399075200
1360,316,4.0,1383436800
772,166,4.0,1303430400
617,25,5.0,1398384000
792,165,4.0,1386374400
26,50,5.0,1294012800
439,314,4.0,1363219200
1285,172,5.0,1362700800
746,618,3.0,1396483200
190,341,4.0,1303862400
465,471,5.0,1348358400
999,293,4.0,1308528000
504,198,4.0,1259193600
199,207,5.0,1254787200
1044,602,5.0,1386806400
487,537,5.0,1369699200
176,165,5.0,1382745600
271,232,4.0,1264464000
347,46,5.0,1285200000
733,254,4.0,1350432000
185,655,5.0,1387584000
761,348,5.0,1299715200
82,61,4.0,1278547200
438,588,4.0,1391817600
342,47,4.0,1404604800
43,553,5.0,1368576000
508,359,5.0,1314489600
789,82,4.0,1270166400
407,41,5.0,1292889600
522,382,5.0,1326672000
985,336,4.0,1399075200
1150,631,4.0,1400457600
38,9,4.0,1289952000
1205,386,4.0,1328227200
47,603,5.0,1386460800
345,304,5.0,1291161600
711,460,3.0,1354579200
405,203,4.0,1261872000
1356,526,5.0,1371686400
9,695,5.0,1404000000
669,107,4.0,1301443200
956,256,4.0,1277078400
972,161,4.0,1394064000
1069,67,5.0,1289520000
909,121,5.0,1300752000
388,158,4.0,1299024000
61,484,5.0,1358121600
603,31,5.0,1322611200
397,576,5.0,1379203200
811,64,2.0,1298419200
44,568,3.0,1380153600
386,539,5.0,1367539200
392,108,5.0,1397347200
106,159,3.0,1308528000
1365,380,5.0,1315008000
395,547,3.0,1369267200
815,557,3.0,1401840000
18,525,4.0,1367625600
888,468,5.0,1344211200
176,9,5.0,1289088000
939,151,5.0,1403049600
195,56,4.0,1399939200
824,149,5.0,1297123200
275,687,5.0,1405814400
201,212,5.0,1254182400
409,299,4.0,1288051200
191,224,5.0,1260576000
100,246,4.0,1335398400
428,13,5.0,1280793600
886,84,5.0,1359849600
322,369,2.0,1322352000
305,433,3.0,1328918400
549,25,4.0,1402272000
1270,213,5.0,1254960000
347,522,4.0,1398729600
562,334,5.0,1314403200
172,463,5.0,1355961600
1348,680,5.0,1399420800
348,171,5.0,1327881600
437,530,3.0,1371600000
1036,372,5.0,1307318400
185,115,5.0,1277942400
487,532,5.0,1384128000
922,648,5.0,1387497600
706,92,4.0,1331596800
842,150,5.0,1377734400
361,571,5.0,1402617600
474,512,4.0,1377043200
176,523,2.0,1399161600
1365,481,5.0,1354233600
1138,341,4.0,1300838400
388,39,4.0,1292112000
594,575,5.0,1380672000
1011,525,5.0,1368144000
403,449,5.0,1334707200
1032,409,4.0,1323475200
538,34,5.0,1392768000
503,202,5.0,1259798400
134,474,5.0,1364342400
638,142,5.0,1399939200
670,246,5.0,1322438400
118,179,5.0,1246665600
554,629,5.0,1398124800
556,645,3.0,1386115200
423,13,4.0,1280793600
166,448,2.0,1379116800
288,370,5.0,1307232000
922,151,5.0,1404691200
143,548,4.0,1399593600
1150,217,5.0,1401580800
253,372,5.0,1308787200
108,203,5.0,1265500800
1046,378,3.0,1324339200
523,326,3.0,1306886400
587,482,5.0,1352937600
55,42,5.0,1290038400
120,115,4.0,1282003200
71,358,5.0,1314489600
248,379,3.0,1310169600
303,145,4.0,1237939200
86,378,5.0,1335916800
433,203,5.0,1268784000
1206,442,5.0,1332633600
750,277,5.0,1279065600
266,8,5.0,1281398400
538,23,3.0,1395100800
242,576,4.0,1380326400
254,211,5.0,1253318400
354,626,4.0,1401148800
1255,110,4.0,1262304000
37,202,5.0,1265500800
852,179,5.0,1246406400
690,524,4.0,1371686400
553,127,3.0,1398988800
542,512,4.0,1378339200
78,94,4.0,1295308800
919,567,4.0,1380844800
1142,296,3.0,1337126400
492,437,5.0,1332806400
555,48,5.0,1400025600
474,53,3.0,1393459200
789,612,3.0,1404950400
1094,105,3.0,1314230400
85,39,5.0,1290816000
93,48,5.0,1397260800
502,115,5.0,1283990400
1108,676,5.0,1403740800
670,115,3.0,1285632000
194,6,5.0,1279756800
1144,366,5.0,1309910400
1066,378,3.0,1325030400
1171,562,4.0,1385164800
559,636,5.0,1390348800
215,225,3.0,1317427200
